time,MM,DD,HH,temp_air,P,WR,wind_speed,N,x,dirhi,dhi,A,E,ghi
2011-10-22 10:00:00+00:00,10,22,12,19.9,100400,220,7.6,2,9.0,330,82,326,-387,412
2011-10-22 11:00:00+00:00,10,22,13,20.5,100400,221,7.6,4,8.8,99,189,335,-391,288
2011-10-22 12:00:00+00:00,10,22,14,20.0,100300,217,6.6,6,8.7,7,140,354,-392,147
2011-10-22 13:00:00+00:00,10,22,15,20.0,100300,225,7.0,6,8.5,56,131,361,-391,187
2011-10-22 14:00:00+00:00,10,22,16,13.9,100400,299,6.3,7,8.2,0,57,355,-389,57
2011-10-22 15:00:00+00:00,10,22,17,12.2,100500,312,4.9,7,8.3,0,9,347,-387,9
2011-10-22 16:00:00+00:00,10,22,18,11.0,100600,300,5.6,8,7.9,0,0,347,-385,0
2011-10-22 17:00:00+00:00,10,22,19,10.6,100700,270,3.6,8,7.5,0,0,353,-380,0
2011-10-22 18:00:00+00:00,10,22,20,10.4,100800,277,2.4,8,7.3,0,0,352,-375,0
2011-10-22 19:00:00+00:00,10,22,21,10.2,100900,261,2.5,8,7.2,0,0,350,-371,0
2011-10-22 20:00:00+00:00,10,22,22,10.4,100900,249,2.9,8,7.2,0,0,348,-368,0
2011-10-22 21:00:00+00:00,10,22,23,10.3,101000,268,2.6,8,7.3,0,0,346,-366,0
2011-10-22 22:00:00+00:00,10,22,24,10.1,101100,266,2.7,7,7.2,0,0,333,-365,0
2011-10-22 23:00:00+00:00,10,23,1,9.8,101200,256,3.4,8,7.1,0,0,330,-363,0
2011-10-23 00:00:00+00:00,10,23,2,9.7,101200,266,2.3,8,7.0,0,0,338,-362,0
2011-10-23 01:00:00+00:00,10,23,3,9.6,101200,265,2.3,7,7.0,0,0,327,-362,0
2011-10-23 02:00:00+00:00,10,23,4,9.6,101300,269,2.3,7,7.0,0,0,314,-361,0
2011-10-23 03:00:00+00:00,10,23,5,9.3,101300,264,2.7,8,6.9,0,0,324,-361,0
2011-10-23 04:00:00+00:00,10,23,6,9.3,101400,242,2.2,8,6.8,0,0,333,-360,0
2011-10-23 05:00:00+00:00,10,23,7,9.2,101400,245,1.7,8,6.8,0,0,331,-359,0
2011-10-23 06:00:00+00:00,10,23,8,9.5,101500,245,1.7,8,6.8,0,23,330,-358,23
2011-10-23 07:00:00+00:00,10,23,9,9.9,101600,251,2.5,7,6.8,1,65,320,-358,66
2011-10-23 08:00:00+00:00,10,23,10,9.9,101700,265,2.5,6,6.7,1,103,305,-361,104
2011-10-23 09:00:00+00:00,10,23,11,10.2,101700,269,2.5,7,6.6,0,93,305,-364,93
2011-10-23 10:00:00+00:00,10,23,12,10.6,101800,234,2.3,8,6.6,0,101,321,-366,101
2011-10-23 11:00:00+00:00,10,23,13,10.8,101700,282,2.5,8,6.5,0,108,329,-367,108
2011-10-23 12:00:00+00:00,10,23,14,11.0,101800,252,2.2,8,6.4,0,103,329,-371,103
2011-10-23 13:00:00+00:00,10,23,15,10.8,101800,289,1.9,8,6.2,0,58,329,-371,58
2011-10-23 14:00:00+00:00,10,23,16,10.7,101800,244,2.4,7,6.2,0,40,323,-367,40
2011-10-23 15:00:00+00:00,10,23,17,10.2,101900,246,2.1,8,6.2,0,9,322,-364,9
2011-10-23 16:00:00+00:00,10,23,18,10.1,101900,268,2.3,8,6.3,0,0,326,-359,0
2011-10-23 17:00:00+00:00,10,23,19,9.8,102000,223,2.4,8,6.5,0,0,326,-355,0
2011-10-23 18:00:00+00:00,10,23,20,9.5,102000,252,2.6,8,6.5,0,0,326,-353,0
2011-10-23 19:00:00+00:00,10,23,21,9.1,102100,222,2.8,7,6.5,0,0,321,-351,0
2011-10-23 20:00:00+00:00,10,23,22,8.7,102100,235,3.6,7,6.4,0,0,316,-349,0
2011-10-23 21:00:00+00:00,10,23,23,8.3,102200,242,3.5,8,6.2,0,0,320,-348,0
2011-10-23 22:00:00+00:00,10,23,24,7.8,102200,239,3.2,7,6.0,0,0,319,-346,0
2011-10-23 23:00:00+00:00,10,24,1,7.5,102200,238,3.0,7,6.0,0,0,314,-343,0
2011-10-24 00:00:00+00:00,10,24,2,7.1,102200,232,3.1,6,5.8,0,0,309,-340,0
2011-10-24 01:00:00+00:00,10,24,3,6.2,102300,240,3.0,4,5.6,0,0,291,-336,0
2011-10-24 02:00:00+00:00,10,24,4,5.5,102300,235,2.6,2,5.4,0,0,268,-332,0
2011-10-24 03:00:00+00:00,10,24,5,5.0,102300,241,2.7,1,5.2,0,0,250,-330,0
2011-10-24 04:00:00+00:00,10,24,6,5.0,102400,243,2.5,0,5.1,0,0,239,-327,0
2011-10-24 05:00:00+00:00,10,24,7,4.6,102400,247,2.3,0,5.0,0,2,234,-325,2
2011-10-24 06:00:00+00:00,10,24,8,5.3,102500,231,2.2,0,5.0,31,26,233,-323,57
2011-10-24 07:00:00+00:00,10,24,9,7.5,102500,231,2.3,0,5.3,130,51,236,-327,181
2011-10-24 08:00:00+00:00,10,24,10,9.1,102600,260,2.6,1,5.5,226,69,245,-337,295
2011-10-24 09:00:00+00:00,10,24,11,10.4,102600,253,2.8,0,5.6,298,78,246,-349,376
2011-10-24 10:00:00+00:00,10,24,12,11.8,102600,245,3.4,1,5.6,285,103,249,-359,388
2011-10-24 11:00:00+00:00,10,24,13,12.6,102600,244,3.8,3,5.6,101,182,268,-366,283
2011-10-24 12:00:00+00:00,10,24,14,12.3,102600,242,3.2,3,5.4,73,165,279,-370,238
2011-10-24 13:00:00+00:00,10,24,15,12.6,102500,229,3.9,4,5.3,73,128,285,-368,201
2011-10-24 14:00:00+00:00,10,24,16,12.3,102500,205,3.6,5,5.1,20,79,298,-362,99
2011-10-24 15:00:00+00:00,10,24,17,11.0,102400,195,3.4,5,5.1,0,14,302,-353,14
2011-10-24 16:00:00+00:00,10,24,18,9.7,102400,196,3.1,5,5.3,0,0,300,-345,0
2011-10-24 17:00:00+00:00,10,24,19,8.5,102400,195,3.0,3,5.4,0,0,287,-341,0
2011-10-24 18:00:00+00:00,10,24,20,7.8,102400,192,2.7,2,5.3,0,0,269,-338,0
2011-10-24 19:00:00+00:00,10,24,21,6.8,102400,191,3.0,1,5.3,0,0,256,-336,0
2011-10-24 20:00:00+00:00,10,24,22,6.2,102500,190,2.7,1,5.2,0,0,250,-335,0
2011-10-24 21:00:00+00:00,10,24,23,6.1,102400,178,3.1,0,5.0,0,0,245,-334,0
2011-10-24 22:00:00+00:00,10,24,24,5.6,102400,181,3.1,0,4.8,0,0,239,-332,0
2011-10-24 23:00:00+00:00,10,25,1,5.9,102400,188,3.6,0,4.7,0,0,239,-331,0
2011-10-25 00:00:00+00:00,10,25,2,4.8,102300,194,3.1,0,4.5,0,0,239,-330,0
2011-10-25 01:00:00+00:00,10,25,3,4.6,102300,191,3.1,0,4.5,0,0,238,-329,0
2011-10-25 02:00:00+00:00,10,25,4,4.1,102300,183,3.0,0,4.5,0,0,237,-328,0
2011-10-25 03:00:00+00:00,10,25,5,4.1,102300,177,3.5,0,4.4,0,0,236,-328,0
2011-10-25 04:00:00+00:00,10,25,6,4.2,102200,170,3.6,1,4.4,0,0,241,-328,0
2011-10-25 05:00:00+00:00,10,25,7,3.3,102200,166,3.6,1,4.3,0,0,245,-327,0
2011-10-25 06:00:00+00:00,10,25,8,3.6,102200,167,2.9,1,4.3,29,24,244,-329,53
2011-10-25 07:00:00+00:00,10,25,9,5.5,102300,171,3.2,0,4.4,125,51,243,-334,176
2011-10-25 08:00:00+00:00,10,25,10,7.8,102300,181,3.4,0,4.5,228,62,242,-340,290
2011-10-25 09:00:00+00:00,10,25,11,9.2,102300,180,3.7,0,4.5,302,70,249,-347,372
2011-10-25 10:00:00+00:00,10,25,12,10.5,102200,176,3.4,0,4.5,325,80,254,-354,405
2011-10-25 11:00:00+00:00,10,25,13,11.3,102200,154,4.3,0,4.5,309,89,256,-360,398
2011-10-25 12:00:00+00:00,10,25,14,11.8,102100,222,4.1,0,4.3,237,101,257,-362,338
2011-10-25 13:00:00+00:00,10,25,15,12.0,102100,194,3.8,0,4.1,151,95,256,-363,246
2011-10-25 14:00:00+00:00,10,25,16,11.4,102100,196,3.1,1,4.0,53,73,261,-361,126
2011-10-25 15:00:00+00:00,10,25,17,10.1,102100,169,2.6,2,4.0,1,16,268,-357,17
2011-10-25 16:00:00+00:00,10,25,18,8.7,102100,195,2.7,3,4.1,0,0,275,-350,0
2011-10-25 17:00:00+00:00,10,25,19,8.0,102200,188,2.2,2,4.2,0,0,274,-344,0
2011-10-25 18:00:00+00:00,10,25,20,7.8,102200,184,2.3,3,4.3,0,0,276,-339,0
2011-10-25 19:00:00+00:00,10,25,21,7.5,102200,201,2.2,5,4.4,0,0,293,-337,0
2011-10-25 20:00:00+00:00,10,25,22,7.4,102300,200,2.0,6,4.4,0,0,308,-336,0
2011-10-25 21:00:00+00:00,10,25,23,7.1,102300,198,2.0,7,4.5,0,0,319,-337,0
2011-10-25 22:00:00+00:00,10,25,24,7.0,102400,190,2.2,7,4.6,0,0,324,-338,0
2011-10-25 23:00:00+00:00,10,26,1,6.9,102400,206,1.6,7,4.7,0,0,324,-339,0
2011-10-26 00:00:00+00:00,10,26,2,6.9,102500,195,1.8,8,4.8,0,0,329,-341,0
2011-10-26 01:00:00+00:00,10,26,3,6.8,102500,212,1.6,8,4.9,0,0,334,-344,0
2011-10-26 02:00:00+00:00,10,26,4,6.3,102500,225,1.5,8,4.9,0,0,333,-346,0
2011-10-26 03:00:00+00:00,10,26,5,7.2,102600,258,1.5,8,5.0,0,0,336,-348,0
2011-10-26 04:00:00+00:00,10,26,6,8.0,102600,253,1.6,8,5.4,0,0,341,-349,0
2011-10-26 05:00:00+00:00,10,26,7,8.4,102600,268,1.7,8,5.7,0,0,341,-349,0
2011-10-26 06:00:00+00:00,10,26,8,9.2,102700,230,1.8,8,6.0,0,9,341,-349,9
2011-10-26 07:00:00+00:00,10,26,9,9.5,102800,234,1.9,8,6.2,0,33,341,-350,33
2011-10-26 08:00:00+00:00,10,26,10,9.7,102800,252,1.6,7,6.3,0,83,334,-352,83
2011-10-26 09:00:00+00:00,10,26,11,9.8,102900,222,2.2,8,6.4,0,80,333,-356,80
2011-10-26 10:00:00+00:00,10,26,12,10.4,102900,240,2.1,7,6.6,0,95,333,-362,95
2011-10-26 11:00:00+00:00,10,26,13,10.9,102900,277,1.8,8,6.9,0,74,334,-368,74
2011-10-26 12:00:00+00:00,10,26,14,11.0,102900,278,2.0,8,7.1,0,84,336,-372,84
2011-10-26 13:00:00+00:00,10,26,15,11.3,102800,270,1.0,7,7.1,2,103,328,-371,105
2011-10-26 14:00:00+00:00,10,26,16,11.2,102800,163,2.5,7,7.0,0,53,323,-366,53
2011-10-26 15:00:00+00:00,10,26,17,11.1,102700,174,3.3,7,6.9,0,5,321,-356,5
2011-10-26 16:00:00+00:00,10,26,18,10.9,102700,197,2.7,7,6.8,0,0,319,-347,0
2011-10-26 17:00:00+00:00,10,26,19,10.9,102700,202,3.4,8,6.8,0,0,324,-342,0
2011-10-26 18:00:00+00:00,10,26,20,10.6,102700,203,3.0,7,6.8,0,0,323,-340,0
2011-10-26 19:00:00+00:00,10,26,21,9.7,102700,186,2.8,4,6.7,0,0,302,-339,0
2011-10-26 20:00:00+00:00,10,26,22,8.8,102600,173,3.0,1,6.5,0,0,272,-339,0
2011-10-26 21:00:00+00:00,10,26,23,8.4,102600,177,3.2,0,6.4,0,0,251,-339,0
2011-10-26 22:00:00+00:00,10,26,24,8.3,102500,190,2.9,0,6.3,0,0,244,-339,0
2011-10-26 23:00:00+00:00,10,27,1,7.9,102400,178,3.5,0,6.1,0,0,243,-340,0
2011-10-27 00:00:00+00:00,10,27,2,7.7,102300,197,3.6,0,6.0,0,0,241,-341,0
2011-10-27 01:00:00+00:00,10,27,3,6.9,102300,195,3.8,0,5.8,0,0,239,-341,0
2011-10-27 02:00:00+00:00,10,27,4,6.0,102100,202,3.6,0,5.6,0,0,236,-341,0
2011-10-27 03:00:00+00:00,10,27,5,5.8,102100,192,3.3,1,5.4,0,0,239,-342,0
2011-10-27 04:00:00+00:00,10,27,6,6.2,102000,189,4.4,1,5.3,0,0,245,-343,0
2011-10-27 05:00:00+00:00,10,27,7,6.0,101900,189,4.3,3,5.2,0,0,257,-343,0
2011-10-27 06:00:00+00:00,10,27,8,6.3,101900,192,4.2,4,5.2,23,20,272,-343,43
2011-10-27 07:00:00+00:00,10,27,9,7.7,101900,202,4.6,5,5.4,108,40,284,-345,148
2011-10-27 08:00:00+00:00,10,27,10,9.9,101800,199,5.5,8,5.6,52,111,308,-350,163
2011-10-27 09:00:00+00:00,10,27,11,11.7,101700,199,6.1,8,5.8,23,146,325,-359,169
2011-10-27 10:00:00+00:00,10,27,12,13.1,101600,205,6.4,7,5.7,27,166,324,-369,193
2011-10-27 11:00:00+00:00,10,27,13,13.9,101500,194,6.0,7,5.6,26,162,324,-377,188
2011-10-27 12:00:00+00:00,10,27,14,14.3,101400,209,5.9,7,5.7,13,137,329,-383,150
2011-10-27 13:00:00+00:00,10,27,15,14.3,101200,211,5.8,7,5.7,0,85,332,-382,85
2011-10-27 14:00:00+00:00,10,27,16,14.5,101200,204,5.6,7,5.7,0,41,336,-379,41
2011-10-27 15:00:00+00:00,10,27,17,14.5,101100,207,5.5,8,5.7,0,8,340,-376,8
2011-10-27 16:00:00+00:00,10,27,18,14.2,101000,223,5.1,8,5.8,0,0,343,-374,0
2011-10-27 17:00:00+00:00,10,27,19,14.1,101000,213,5.1,8,5.9,0,0,345,-373,0
2011-10-27 18:00:00+00:00,10,27,20,13.4,101000,219,4.7,8,6.1,0,0,347,-373,0
2011-10-27 19:00:00+00:00,10,27,21,13.5,100900,220,3.8,8,6.3,0,0,347,-373,0
2011-10-27 20:00:00+00:00,10,27,22,13.3,100900,217,4.0,8,6.4,0,0,349,-372,0
2011-10-27 21:00:00+00:00,10,27,23,13.1,100900,226,3.9,8,6.4,0,0,350,-371,0
2011-10-27 22:00:00+00:00,10,27,24,13.2,100800,228,3.5,8,6.2,0,0,350,-370,0
2011-10-27 23:00:00+00:00,10,28,1,13.0,100700,229,4.1,8,6.1,0,0,351,-369,0
2011-10-28 00:00:00+00:00,10,28,2,12.7,100600,213,3.8,8,6.1,0,0,351,-366,0
2011-10-28 01:00:00+00:00,10,28,3,11.0,100600,212,3.7,8,6.4,0,0,349,-364,0
2011-10-28 02:00:00+00:00,10,28,4,10.5,100500,219,3.6,8,6.9,0,0,346,-363,0
2011-10-28 03:00:00+00:00,10,28,5,10.3,100400,214,3.7,8,7.1,0,0,345,-363,0
2011-10-28 04:00:00+00:00,10,28,6,10.1,100300,225,4.4,8,7.2,0,0,344,-363,0
2011-10-28 05:00:00+00:00,10,28,7,9.9,100300,230,3.6,8,7.3,0,0,343,-363,0
2011-10-28 06:00:00+00:00,10,28,8,10.1,100300,233,3.2,8,7.4,0,13,343,-363,13
2011-10-28 07:00:00+00:00,10,28,9,10.2,100200,243,3.3,7,7.5,0,38,336,-363,38
2011-10-28 08:00:00+00:00,10,28,10,10.4,100200,264,3.0,7,7.5,0,37,328,-363,37
2011-10-28 09:00:00+00:00,10,28,11,10.6,100200,331,3.1,8,7.5,0,51,337,-364,51
2011-10-28 10:00:00+00:00,10,28,12,10.7,100200,219,2.8,8,7.5,0,60,346,-364,60
2011-10-28 11:00:00+00:00,10,28,13,11.0,100100,225,3.2,8,7.7,0,78,344,-363,78
2011-10-28 12:00:00+00:00,10,28,14,11.0,100100,228,3.5,8,7.9,0,68,345,-363,68
2011-10-28 13:00:00+00:00,10,28,15,10.9,100000,235,3.4,8,7.8,0,40,344,-363,40
2011-10-28 14:00:00+00:00,10,28,16,10.7,100000,245,2.8,8,7.7,0,23,342,-362,23
2011-10-28 15:00:00+00:00,10,28,17,10.0,100000,256,2.8,8,7.3,0,0,340,-361,0
2011-10-28 16:00:00+00:00,10,28,18,9.8,100100,259,2.7,8,6.9,0,0,337,-359,0
2011-10-28 17:00:00+00:00,10,28,19,9.3,100100,235,3.1,8,6.7,0,0,336,-357,0
2011-10-28 18:00:00+00:00,10,28,20,9.3,100200,241,3.3,8,6.7,0,0,334,-356,0
2011-10-28 19:00:00+00:00,10,28,21,9.0,100200,246,3.5,7,6.5,0,0,325,-354,0
2011-10-28 20:00:00+00:00,10,28,22,8.1,100300,230,3.0,5,6.3,0,0,302,-354,0
2011-10-28 21:00:00+00:00,10,28,23,7.6,100300,231,3.1,3,6.3,0,0,272,-353,0
2011-10-28 22:00:00+00:00,10,28,24,6.9,100300,246,2.5,4,6.1,0,0,264,-352,0
2011-10-28 23:00:00+00:00,10,29,1,5.8,100300,246,2.4,5,5.7,0,0,275,-352,0
2011-10-29 00:00:00+00:00,10,29,2,5.9,100300,230,2.8,4,5.6,0,0,273,-351,0
2011-10-29 01:00:00+00:00,10,29,3,5.3,100400,267,2.7,5,5.5,0,0,272,-350,0
2011-10-29 02:00:00+00:00,10,29,4,5.0,100400,198,2.8,6,5.3,0,0,284,-348,0
2011-10-29 03:00:00+00:00,10,29,5,4.6,100400,270,2.5,6,5.2,0,0,289,-347,0
2011-10-29 04:00:00+00:00,10,29,6,3.9,100400,214,1.9,6,4.9,0,0,286,-345,0
2011-10-29 05:00:00+00:00,10,29,7,4.6,100500,240,2.2,7,4.8,0,0,290,-343,0
2011-10-29 06:00:00+00:00,10,29,8,5.6,100500,226,2.4,7,5.0,0,18,298,-341,18
2011-10-29 07:00:00+00:00,10,29,9,6.0,100500,221,2.3,6,5.2,0,48,292,-341,48
2011-10-29 08:00:00+00:00,10,29,10,6.5,100600,230,2.4,6,5.2,0,63,284,-343,63
2011-10-29 09:00:00+00:00,10,29,11,7.3,100600,243,2.3,4,5.3,28,170,273,-347,198
2011-10-29 10:00:00+00:00,10,29,12,8.6,100600,235,2.1,4,5.3,96,200,264,-351,296
2011-10-29 11:00:00+00:00,10,29,13,9.0,100600,225,2.0,7,5.2,40,194,285,-353,234
2011-10-29 12:00:00+00:00,10,29,14,9.4,100500,249,2.3,7,5.1,44,175,304,-354,219
2011-10-29 13:00:00+00:00,10,29,15,9.3,100500,221,2.7,5,4.9,25,129,292,-352,154
2011-10-29 14:00:00+00:00,10,29,16,8.8,100500,195,2.4,7,4.9,0,41,290,-348,41
2011-10-29 15:00:00+00:00,10,29,17,8.4,100500,200,2.9,8,4.9,0,3,304,-343,3
2011-10-29 16:00:00+00:00,10,29,18,8.2,100600,185,2.7,8,5.1,0,0,307,-338,0
2011-10-29 17:00:00+00:00,10,29,19,8.1,100600,193,2.5,8,5.3,0,0,307,-335,0
2011-10-29 18:00:00+00:00,10,29,20,8.0,100700,192,2.4,8,5.3,0,0,306,-334,0
2011-10-29 19:00:00+00:00,10,29,21,7.8,100700,187,2.5,8,5.4,0,0,305,-332,0
2011-10-29 20:00:00+00:00,10,29,22,7.6,100700,187,2.0,8,5.6,0,0,304,-330,0
2011-10-29 21:00:00+00:00,10,29,23,7.5,100700,200,2.4,8,5.7,0,0,304,-329,0
2011-10-29 22:00:00+00:00,10,29,24,7.3,100700,213,1.9,8,5.5,0,0,304,-329,0
2011-10-29 23:00:00+00:00,10,30,1,6.7,100700,244,2.4,8,5.3,0,0,303,-328,0
2011-10-30 00:00:00+00:00,10,30,2,6.0,100700,206,1.5,8,5.3,0,0,302,-328,0
2011-10-30 01:00:00+00:00,10,30,3,5.9,100700,132,1.3,8,5.3,0,0,302,-328,0
2011-10-30 02:00:00+00:00,10,30,4,5.9,100600,60,0.5,8,5.3,0,0,305,-329,0
2011-10-30 03:00:00+00:00,10,30,5,5.9,100600,50,1.2,7,5.4,0,0,302,-329,0
2011-10-30 04:00:00+00:00,10,30,6,6.1,100600,11,1.0,7,5.5,0,0,298,-330,0
2011-10-30 05:00:00+00:00,10,30,7,6.2,100500,119,1.3,8,5.5,0,0,306,-331,0
2011-10-30 06:00:00+00:00,10,30,8,6.1,100600,23,0.8,8,5.6,0,6,312,-331,6
2011-10-30 07:00:00+00:00,10,30,9,6.4,100600,86,0.7,7,5.6,0,35,305,-334,35
2011-10-30 08:00:00+00:00,10,30,10,6.3,100600,130,0.7,7,5.5,0,56,298,-339,56
2011-10-30 09:00:00+00:00,10,30,11,6.7,100600,148,1.3,7,5.6,0,83,298,-344,83
2011-10-30 10:00:00+00:00,10,30,12,7.0,100600,270,0.6,8,5.6,0,62,306,-348,62
2011-10-30 11:00:00+00:00,10,30,13,6.9,100500,333,0.7,7,5.5,0,73,307,-352,73
2011-10-30 12:00:00+00:00,10,30,14,7.1,100400,321,1.3,7,5.5,0,89,302,-353,89
2011-10-30 13:00:00+00:00,10,30,15,7.1,100400,309,1.7,7,5.5,0,52,303,-351,52
2011-10-30 14:00:00+00:00,10,30,16,6.9,100400,320,1.5,8,5.4,0,22,309,-348,22
2011-10-30 15:00:00+00:00,10,30,17,6.8,100400,8,1.5,8,5.3,0,2,314,-345,2
2011-10-30 16:00:00+00:00,10,30,18,6.5,100400,26,1.2,8,5.3,0,0,314,-342,0
2011-10-30 17:00:00+00:00,10,30,19,6.3,100400,34,1.2,8,5.3,0,0,314,-340,0
2011-10-30 18:00:00+00:00,10,30,20,6.0,100300,359,1.0,8,5.3,0,0,313,-339,0
2011-10-30 19:00:00+00:00,10,30,21,5.9,100300,54,2.3,8,5.3,0,0,313,-338,0
2011-10-30 20:00:00+00:00,10,30,22,6.0,100200,49,2.2,8,5.3,0,0,314,-337,0
2011-10-30 21:00:00+00:00,10,30,23,5.9,100100,57,2.4,8,5.3,0,0,315,-335,0
2011-10-30 22:00:00+00:00,10,30,24,5.7,100000,39,2.8,8,5.3,0,0,316,-333,0
2011-10-30 23:00:00+00:00,10,31,1,5.6,99900,33,3.1,8,5.2,0,0,316,-331,0
2011-10-31 00:00:00+00:00,10,31,2,5.2,99900,27,3.7,8,5.3,0,0,316,-330,0
2011-10-31 01:00:00+00:00,10,31,3,5.1,99700,34,3.4,7,5.3,0,0,310,-330,0
2011-10-31 02:00:00+00:00,10,31,4,4.9,99700,29,4.8,8,5.2,0,0,310,-330,0
2011-10-31 03:00:00+00:00,10,31,5,4.6,99500,34,6.1,8,5.1,0,0,316,-331,0
2011-10-31 04:00:00+00:00,10,31,6,4.3,99400,35,6.7,8,4.9,0,0,314,-333,0
2011-10-31 05:00:00+00:00,10,31,7,4.3,99200,29,6.2,8,4.8,0,0,315,-335,0
2011-10-31 06:00:00+00:00,10,31,8,4.2,99100,21,5.4,8,4.8,0,3,316,-336,3
2011-10-31 07:00:00+00:00,10,31,9,4.6,99000,23,5.6,8,4.9,0,16,317,-338,16
2011-10-31 08:00:00+00:00,10,31,10,4.5,98900,18,5.1,8,4.9,0,31,319,-339,31
2011-10-31 09:00:00+00:00,10,31,11,4.5,98800,344,3.6,8,4.9,0,36,318,-340,36
2011-10-31 10:00:00+00:00,10,31,12,4.4,98900,318,3.1,8,5.0,0,45,319,-342,45
2011-10-31 11:00:00+00:00,10,31,13,4.3,98900,296,2.9,8,5.0,0,52,320,-344,52
2011-10-31 12:00:00+00:00,10,31,14,4.8,98900,292,4.1,8,5.1,0,55,322,-346,55
2011-10-31 13:00:00+00:00,10,31,15,4.5,98900,276,3.6,8,5.1,0,36,323,-346,36
2011-10-31 14:00:00+00:00,10,31,16,4.3,99000,286,3.5,8,5.1,0,27,322,-345,27
2011-10-31 15:00:00+00:00,10,31,17,3.6,99000,291,4.3,8,4.9,0,6,321,-344,6
2011-10-31 16:00:00+00:00,10,31,18,3.5,99100,284,4.0,8,4.8,0,0,319,-342,0
2011-10-31 17:00:00+00:00,10,31,19,3.3,99300,284,4.0,8,4.7,0,0,318,-341,0
2011-10-31 18:00:00+00:00,10,31,20,3.2,99400,290,3.6,8,4.7,0,0,316,-340,0
2011-10-31 19:00:00+00:00,10,31,21,3.2,99400,288,3.4,8,4.7,0,0,315,-339,0
2011-10-31 20:00:00+00:00,10,31,22,3.3,99500,283,3.1,8,4.7,0,0,315,-338,0
2011-10-31 21:00:00+00:00,10,31,23,3.3,99600,266,2.8,7,4.7,0,0,316,-337,0
2011-10-31 22:00:00+00:00,10,31,24,3.1,99700,247,2.5,6,4.6,0,0,312,-336,0
2011-10-31 23:00:00+00:00,11,1,1,2.7,100100,227,2.2,5,4.5,0,0,248,-334,0
2011-11-01 00:00:00+00:00,11,1,2,2.3,100100,207,2.0,5,4.4,0,0,251,-333,0
2011-11-01 01:00:00+00:00,11,1,3,2.0,100100,190,1.9,5,4.3,0,0,259,-331,0
2011-11-01 02:00:00+00:00,11,1,4,1.9,100100,183,1.9,6,4.3,0,0,269,-327,0
2011-11-01 03:00:00+00:00,11,1,5,1.9,100100,180,1.9,6,4.3,0,0,280,-324,0
2011-11-01 04:00:00+00:00,11,1,6,1.7,100100,169,2.0,6,4.3,0,0,280,-322,0
2011-11-01 05:00:00+00:00,11,1,7,1.5,100100,157,2.0,6,4.2,0,0,274,-320,0
2011-11-01 06:00:00+00:00,11,1,8,1.3,100100,135,2.2,5,4.1,7,22,266,-319,29
2011-11-01 07:00:00+00:00,11,1,9,2.5,100200,156,2.8,3,4.3,59,69,251,-320,128
2011-11-01 08:00:00+00:00,11,1,10,4.7,100200,161,3.1,3,4.7,145,95,243,-326,240
2011-11-01 09:00:00+00:00,11,1,11,6.6,100200,177,3.7,2,5.0,228,103,243,-334,331
2011-11-01 10:00:00+00:00,11,1,12,8.2,100200,172,3.6,2,5.2,235,125,241,-343,360
2011-11-01 11:00:00+00:00,11,1,13,8.8,100100,165,4.5,3,5.3,90,179,249,-351,269
2011-11-01 12:00:00+00:00,11,1,14,9.2,100100,177,4.7,4,5.4,76,159,257,-356,235
2011-11-01 13:00:00+00:00,11,1,15,9.3,100000,164,4.4,4,5.3,94,111,261,-356,205
2011-11-01 14:00:00+00:00,11,1,16,9.0,100000,165,3.5,4,5.3,12,67,260,-353,79
2011-11-01 15:00:00+00:00,11,1,17,8.2,100000,151,3.3,4,5.3,0,3,259,-346,3
2011-11-01 16:00:00+00:00,11,1,18,7.3,99900,132,3.0,3,5.2,0,0,251,-341,0
2011-11-01 17:00:00+00:00,11,1,19,7.1,99900,140,3.5,3,5.2,0,0,246,-338,0
2011-11-01 18:00:00+00:00,11,1,20,6.5,99900,137,4.2,2,5.1,0,0,240,-337,0
2011-11-01 19:00:00+00:00,11,1,21,6.8,99800,138,4.5,1,5.1,0,0,232,-335,0
2011-11-01 20:00:00+00:00,11,1,22,6.6,99800,142,4.7,2,4.9,0,0,233,-333,0
2011-11-01 21:00:00+00:00,11,1,23,5.7,99800,131,4.0,3,4.7,0,0,241,-331,0
2011-11-01 22:00:00+00:00,11,1,24,5.4,99700,126,3.9,5,4.7,0,0,255,-328,0
2011-11-01 23:00:00+00:00,11,2,1,4.8,99500,133,3.7,6,4.5,0,0,271,-324,0
2011-11-02 00:00:00+00:00,11,2,2,4.4,99500,128,3.6,5,4.5,0,0,268,-323,0
2011-11-02 01:00:00+00:00,11,2,3,3.9,99500,109,3.6,5,4.4,0,0,264,-321,0
2011-11-02 02:00:00+00:00,11,2,4,3.5,99400,102,3.4,5,4.3,0,0,265,-319,0
2011-11-02 03:00:00+00:00,11,2,5,3.6,99200,106,3.8,5,4.3,0,0,266,-317,0
2011-11-02 04:00:00+00:00,11,2,6,3.7,99100,112,4.0,6,4.3,0,0,274,-316,0
2011-11-02 05:00:00+00:00,11,2,7,4.1,99000,118,4.6,7,4.4,0,0,285,-316,0
2011-11-02 06:00:00+00:00,11,2,8,4.8,99000,121,4.5,8,4.4,1,13,299,-316,14
2011-11-02 07:00:00+00:00,11,2,9,5.6,98900,134,4.9,7,4.4,3,52,304,-317,55
2011-11-02 08:00:00+00:00,11,2,10,6.9,98900,141,5.7,7,4.3,1,78,302,-322,79
